0,PSRJ,NAME,RAJ,e_RAJ_stat,DECJ,e_DECJ_stat,RAJD,DECJD,Gl,Gb,F0,F1,P0,P1,P1corr,e_P1corr_syst,EDOT,EDOTcorr,e_EDOTcorr_syst,OneMxi,PMRA,e_PMRA_stat,PMDEC,e_PMDEC_stat,PMTOT,e_PMTOT_stat,UsePM,PMRAatnfRef,PMref,Age,B_S,B_LC,sqEDOTD2,e_sqEDOTD2_syst,DM,e_DM_stat,DMatnfRef,S1400,S1400Ref,Type,ASSOC,PC2,PSR_Code,CHAR_Code,StartFinish,History,GalaMSPwho,GalaMSPwhen,PX,e_PX_stat,PXatnfRef,D3PC,e_D3PC_stat,D3PCref,D3PCmeth,DISTDM,NPEAK,RADLAG,e_RADLAG_stat,PKSEP,e_PKSEP_stat,PHI1,e_PHI1_stat,logWIDTH1,logWIDTH2,P2P1slope,e_P2P1slope_stat,DeltaCutoff,e_DeltaCutoff_stat,UNCERTAINP1P2,COMPLEX,PulseFraction,WHtests,YearsData,FGLname,Nellipses,SpectrumType,TSDC,SigAvg,Pivot_Energy,TSband,bfr,e_bfr_stat,G100,e_G100_stat,Gamma100,e_Gamma100_stat,Epeak,e_Epeak_stat,d,e_d_stat,LUMG,e_LUMG_stat,e_LUMG_syst,EFFG,e_EFFG_stat,e_EFFG_syst
213,J1841-0524,J1841-0524,18:41:49.2908725,2.7008333333333334e-05,-05:24:31.07438,8.429472222222222e-05,280.45537863541665,-5.408631772222223,27.023853762176106,-0.3331185157795726,2.2431095533003,-1.1735669384091075e-12,0.4458097013267561,2.3324207483729494e-13,2.3324207483729494e-13,*,1.0392453448926627e+35,*,*,*,*,0,*,0,*,0,*,*,*,30281.377594804562,10317902258376.14,1071.9822246451956,1507652576136718.8,"(738442078107780.6,2680271246465279.0)",284.5,0.3,pkj+13,0.2,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT35,EDOTD215]",GRS:[sbc+19],N,R,r,"(54544.244003963289,58136.59335038613947)","[ATNF,LATDetected,delDel,Radio,Polar,CENBGTimed]",*,*,*,0,*,4.125,"(1.6500000000000001,1.6500000000000001)","pkj+13,ymw17",DM,4.125,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"(nan, nan, nan)","(0.9, 0.2, 16.8, 8.6, 5.5, 0.3, 26.9)",9.1,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"(*,*)","(*,*)",*,*,*
214,J1843-1113,J1843-1113,18:43:41.2615480,1.25e-08,-11:13:31.07688,6.194444444444445e-08,280.9219231166666,-11.225299133333333,22.054685117595824,-3.396770214236364,541.8097447937591,-2.8055984059496477e-15,0.00185,9.557226584397198e-21,9.337038439121391e-21,"(6.558919830895996e-23,6.402600333600216e-23)",6.001116456307054e+34,58217519623725653342230437924175872,"(4.089562728645703e+32,3.9920957056627246e+32)",0.9769610834972482,-1.91,0.07,-3.2,0.3,3.7,0.3,Y,dcl+16,*,3066711033.7058196,134544208.87714767,195611.57221176746,12279058631115792,"(5985723958220831.0,2.1471345598038348e+16)",59.95797,0.00013,sbm+22,0.1,hfs+04,"[ATNF,TIMED,PUB_LATMSP,EDOTD216]",GRS:4FGL_J1843.7-1114[aab+22],N,R,mr,"(54419.618330383057554,57969.913299133057556)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,CENBGTimed]",PKS-PMPS,2004,0.69,0.33,dcl+16,1.26,"(0.5,0.5)","dcl+16,dcl+16",P,1.706,1,0.060208,"(0.016654,0.012696)",*,"(0.0,0.0)",0.060208,"(0.016652,0.012693)",-1.2229461893945146,*,*,*,*,*,N,N,"( 0.130, 0.100, 0.070)","(9.7, 68.6, 203.6, 65.9, 6.9, 0.8, 358.9)",11.4,4FGL J1843.7-1114,0.34067778496310935,PLSuperExpCutoff4,512.3964233398438,22.240442276000977,939.3606567382812,1.8419828414916992,*,*,2.2819692316322637e-11,2.1680617370845034e-12,*,*,213.3495635986328,199.67779541015625,0.43916305899620056,0.1044294685125351,4334735277940460123254003500843008,"(4.118361267198515e+32,4.118361267198515e+32)","(2.757673614713949e+33,4.1228585724931304e+33)",0.07223214729293813,"(0.00686265846894239,0.00686265846894239)","(0.04595267621936729,0.06870152583291543)"
215,J1844-0346,J1844-0346,18:44:32.893419811049398,4.166666666666667e-09,-03:46:30.647565735654752,1.388888888888889e-09,281.1370559158794,-3.775179879371015,28.787273620124573,-0.19079564358457257,8.86095522753662,-1.21467415892896e-11,0.1128546499018937,1.5470299017515092e-13,1.5470299017515092e-13,*,4.249130517980939e+36,*,*,*,*,0,*,0,*,0,*,*,*,11557.230089223387,4227876443310.4653,27077.504265062733,>5.424267e+14,*,*,0,*,*,*,"[ATNF,DMM,DistLim,TIMED,PUB_LATG,EDOT36]","GRS:4FGL_J1844.4-0345[aab+22],XRS:1SXPS_184432.9-034626[wcp+18]",N,GU,q,"(54681.0,57275.0)","[ATNF,LATDetected,4FGL,delDel,Distances,CENBGTimed]",*,*,*,0,*,<17.389999,"(0,0)",125,DMM,*,1,*,"(0.0,0.0)",*,"(0.0,0.0)",0.180129,"(0.014691,0.013375)",-0.7777844874618001,*,*,*,*,*,N,N,"( 0.360, 0.275, 0.195)","(2.3, 36.2, 369.2, 619.9, 249.7, 19.6, 1273.6)",9.1,4FGL J1844.4-0345,0.7837462510573456,PLSuperExpCutoff4,617.5331420898438,24.47878646850586,2258.576171875,0,*,*,4.591857102886898e-11,5.341939130626416e-12,*,*,1637.8707275390625,226.7184600830078,1.1080124378204346,0.1777983158826828,<1.661496e+36,*,*,<3.910201e-01,*,*
216,J1846+0919,J1846+0919,18:46:25.883067,*,+09:19:45.700460,*,281.6078461125,9.329361238888888,40.69248072781055,5.342118594204827,4.433565438912494,-1.9520013938131585e-13,0.22555210107495094,9.930563149278476e-15,9.930563149278476e-15,*,3.416590926086561e+34,*,*,*,*,0,*,0,*,0,*,*,*,359837.15908317454,1514340652609.7954,1214.8640191423171,>3.123684e+13,*,0,0,*,<0.0045489999,SazParkinson_et_al_2010,"[ATNF,DMM,DistLim,TIMED,PUB_LATG]",GRS:4FGL_J1846.3+0919[aab+22],Y,GU,q,"(54710.6587838,57734.6515863)","[ATNF,LATDetected,4FGL,delDel,Radio,Distances,CENBGTimed]",*,*,*,0,*,<21.700001,"(0,0)",125,DMM,*,2,*,"(0.0,0.0)",0.226875,"(0.016607,0.017362)",0.047055,"(0.011409,0.011456)",-0.9285389810910992,-0.6976061482919703,*,*,*,*,N,N,"( 0.435, 0.375, 0.325)","(4.1, 35.8, 371.9, 1211.2, 572.5, 23.6, 2178.3)",8.3,4FGL J1846.3+0919,0.8264436789786892,PLSuperExpCutoff4,4313.509765625,65.49305725097656,1458.080078125,3.092691421508789,1.046234369277954,0.22043517231941223,3.571544102132229e-11,1.1492495323450758e-12,1.1772379875183105,0.17564629018306732,2035.012939453125,80.22840881347656,0.8567201495170593,0.0664786696434021,<2.012275e+36,*,*,<5.889715e+01,*,*
217,J1846-0258,J1846-0258,18:46:24.50000322,*,-02:58:28.0000000,*,281.60208334675,-2.9744444444444444,29.71163168640349,-0.2382192553058288,3.0621185466555567,-6.664006412680091e-11,0.32657128872172475,7.1070833120282e-12,7.1070833120282e-12,*,8.05595706553609e+36,*,*,*,*,0,*,0,*,0,*,*,*,727.9802605504516,48747001548289.06,12884.234675734126,6714175984978255,"(1023450861907745.0,1031533210312159.0)",0,0,*,*,*,"[ATNF,TIMED,PUB_LATG,EDOT36,EDOTD215]","SNR:Kes75,XRS:PWN:[hcg03],GRS:[kd16]",N,X,xq,"(54629.69513832514733,55847.468782086139779)","[ATNF,LATDetected,CENBGTimed]",*,*,*,0,*,5.8,"(0.39999999999999947,0.5)",vwc+12,KPLK,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4FGL J1846.9-0247c,1.332783895984317,*,55.37446975708008,*,*,*,*,*,1.378449177719121e-11,4.585730666722965e-12,*,*,*,*,*,*,55482810387869901394639892605042688,"(1.8457642775965595e+34,1.8457642775965595e+34)","(7.388911728229992e+33,9.978329454417738e+33)",0.006887178014543919,"(0.0022911793876023243,0.0022911793876023243)","(0.0009171984989642309,0.0012386274372173211)"
218,J1852-1310,J1852-13,18:52:19.2204589,2.5833333333333333e-07,-13:10:00.83117,1.5577777777777777e-06,283.0800852454167,-13.166897547222222,21.267182455896283,-6.154186870130721,231.76819544166844,-5.475207014637354e-16,0.0043100002,1.0192785046891772e-20,9.26936298192938e-21,"(3.634972524641805e-22,3.616315047144636e-22)",5.00972769497656e+33,4570647776375123894589996056707072,"(1.792375497574976e+32,1.7831756466033986e+32)",0.9094043423152554,-1.84,0.25,-6.56,1.36,6.813163729134945,1.3112045069573304,Y,*,JBO,6699115021.345996,212079300.29919,24384.34703237001,3492124891169544,"(1710428518123858.5,6208222028745856.0)",45,0,*,*,*,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1852.2-1309[aab+22],N,RUP,mr,"(57818.162750784450896,59927.716358206325904)","[ATNF,LATDetected,4FGL,PM,GalaMSPs,Distances,CENBGTimed]",GBT-Fermi,2017,*,0,*,1.2699999809265137,"(0.5079999923706054,0.5079999923706054)",ymw17,DM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4FGL J1852.2-1309,0.16460793915144903,LogParabola,109.87580871582031,9.83781623840332,2502.271484375,0,*,*,3.01825903679942e-12,5.135389726310113e-13,*,*,*,*,*,*,582472792453465137450526969954304,"(9.910431005923867e+31,9.910431005923867e+31)","(3.727825871702176e+32,5.591738807553268e+32)",0.11626835387430982,"(0.019782374630584063,0.019782374630584063)","(0.07441174647955827,0.11161761971933748)"
219,J1853-0004,J1853-0004,18:53:23.0272758,1.125e-06,-00:04:33.36487,2.9947222222222223e-06,283.3459469825,-0.07593468611111111,33.08616256708259,-0.4675744009986898,9.858291624641716,-5.41492229154527e-13,0.10143745367609203,5.571715161431167e-15,5.571715161431167e-15,*,2.1074322725349787e+35,*,*,*,*,0,*,0,*,0,*,*,*,288431.3365502094,760688457563.9978,6708.980498542802,1281584090490687.8,"(627714656566867.5,2278371716427889.0)",437.5,0.1,pkj+13,0.69999999,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT35,EDOTD215]",GRS:4FGL_J1853.3-0005[aab+22],N,R,r,"(54614.15486083229727,58124.356567863547273)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,CENBGTimed]",*,*,*,0,*,5.339,"(2.1356,2.1356)","pkj+13,ymw17",DM,5.339,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"(nan, nan, nan)","(0.0, 0.5, 5.0, 32.6, 25.5, 9.9, 67.6)",9.4,4FGL J1853.3-0005,0.14507999096908428,PLSuperExpCutoff4,67.29926300048828,7.46333122253418,3241.069091796875,0,*,*,4.927890994571582e-12,1.1265481819969225e-12,*,*,3614.221435546875,490.970703125,2.954225778579712,1.4853709936141968,16807094423169792482918152175353856,"(3.842211949884784e+33,3.842211949884784e+33)","(1.0756540430828667e+34,1.6134810646243003e+34)",0.07975152816158096,"(0.018231722081692717,0.018231722081692717)","(0.051040978023411815,0.07656146703511774)"
220,J1855-1436,J1855-1436,18:55:54.22880816,0,-14:36:08.98281050,2.777777777777778e-09,283.9759533673334,-14.602495225138888,20.359372385413117,-7.570147787661799,278.23441817344104,-8.457332315306889e-16,0.0035900001,1.0924754630512801e-20,<1.0685e-20,"(2.6897125886161064e-22,2.194675185742173e-21)",9.289749098689307e+33,<9.0856e+33,"(*,*)",<0.978,*,0,*,0,*,0,*,*,*,5206139236.059531,200385494.22298023,39868.29081777108,291900557574067.25,"(142971701668930.9,518934324576119.5)",109.208,0.009,sbm+22,0.046,sbm+22,"[ATNF,NEWMSP,TIMED,PUB_LATMSP]",GRS:4FGL_J1855.9-1435[aab+22],N,RUP,mbr,"(54682,58194)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,CENBGTimed]",GBT-Fermi,2014,*,0,*,5.126,"(2.0504000000000002,2.0504000000000002)","sbm+22,ymw17",DM,5.126,1,0.88954,"(0.01678,0.013005)",*,"(0.0,0.0)",0.889604,"(0.016553,0.012618)",-0.8191861743720019,*,*,*,*,*,N,N,"( 0.315, 0.240, 0.170)","(0.0, 3.6, 4.5, 63.5, 97.9, 8.3, 170.5)",11.4,4FGL J1855.9-1435,0.441516570844068,PLSuperExpCutoff4,166.89105224609375,12.350173950195312,2114.30126953125,0.6600804924964905,*,*,5.071491403912942e-12,8.041512334494572e-13,*,*,2348.46728515625,794.5868530273438,0.3915811777114868,0.14371426403522491,15944268639154828568895686789038080,"(2.528172143352794e+33,2.528172143352794e+33)","(1.0204331929059089e+34,1.5306497893588646e+34)",1.716329307688666,"(0.2721464397471719,0.2721464397471719)","(1.0984507569207462,1.6476761353811207)"
221,J1856+0113,B1853+01,18:56:10.9563935099363,*,01:13:31.6580105110883,*,284.04565163962474,1.2254605584753024,34.56347660364861,-0.49662046862835457,3.7385553649065164,-2.877825420342656e-12,0.2674829987505094,2.0590022032024852e-13,2.0590022032024852e-13,*,4.2474472870215065e+35,*,*,*,*,0,*,0,*,0,*,*,*,20581.280037883585,7509131353926.51,3611.984438440384,4762404227967234,"(1352635520369392.0,2351804557020855.0)",96.1,0.1,sjk+21,0.19,hfs+04,"[ATNF,TIMED,PUB_LATR,EDOT35,EDOTD215]","SNR:W44,XRS:PWN[pks02]",N,R,r,"(54614.08528850511,58216.081526767028677)","[ATNF,LATDetected,delDel,Radio,Polar,Polar,Distances,CENBGTimed]",*,*,*,0,*,3.3,"(0.5999999999999996,0.6000000000000001)",cmr+75,K,2.807,2,0.105586,"(0.016855,0.027096)",0.469253,"(0.01798,0.027557)",0.105585,"(0.016853,0.027095)",-1.2982046867217534,-1.302564249033407,*,*,*,*,N,N,"( 0.190, 0.125, 0.060)","(9.0, 70.9, 146.8, 121.4, 18.8, 0.2, 389.4)",9.5,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"(*,*)","(*,*)",*,*,*
222,J1857+0143,J1857+0143,18:57:32.9571654,0.0001139375,+01:43:48.03459,0.0002757025,284.3873215225,1.7300096083333334,35.1683234389703,-0.5702528477806396,7.154511569847946,-1.5889325031456713e-12,0.13977194532949128,3.104169792636851e-14,3.104169792636851e-14,*,4.487920716596503e+35,*,*,*,*,0,*,0,*,0,*,*,*,71335.80247323666,2107637625394.035,7105.270781070685,2553703124854488,"(1250793367275667.5,4539916666407981.0)",249.4,0.1,sjk+21,0.74000001,hfs+04,"[ATNF,TIMED,PUB_LATR,EDOT35,EDOTD215]",*,N,R,r,"(54225.971206758368002,59892.845950576414573)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,CENBGTimed]",*,*,*,0,*,4.569,"(1.8276000000000001,1.8276000000000001)","sjk+21,ymw17",DM,4.569,1,0.426311,"(0.073774,0.05384)",*,"(0.0,0.0)",0.426319,"(0.073752,0.053799)",-0.4367159665333401,*,*,*,*,*,N,N,"( 0.730, 0.580, 0.420)","(2.3, 3.5, 37.5, 73.5, 36.4, 2.4, 144.4)",9.4,4FGL J1857.6+0143,0.25444721818978633,PLSuperExpCutoff4,124.53536224365234,10.538546562194824,2656.796875,0,*,*,1.1690305841416393e-11,2.571012413382645e-12,*,*,2407.60888671875,370.8609924316406,2.554434299468994,0.8566550016403198,29199801225558167423460257822670848,"(6.421820988912639e+33,6.421820988912639e+33)","(1.8687872784357229e+34,2.803180917653586e+34)",0.0650630950711232,"(0.01430912307600377,0.01430912307600377)","(0.041640380845518854,0.06246057126827833)"
223,J1857+0943,B1855+09,*,0.1,*,0.1,284.4016257881966,9.72143247115649,42.29028121550363,3.0604127244531067,186.49407834382896,-6.204781357143593e-16,0.0053599998,1.784006324557977e-20,1.7305913507626118e-20,"(1.6823829548593423e-22,1.720670302436576e-22)",4.568264755414646e+33,4436698788773910578086142367760384,"(4.313107432779604e+31,4.411264301844287e+31)",0.9700589773365293,-2.665,0.0092,-5.413,0.017,6.033,0.016,Y,rsc+21,*,4759939070.814734,312891514.5852509,18704.417362738994,3735108970379564,"(1496375602077140.2,3709260465394239.0)",13.2992,0.0002,sbm+22,5,sbm+22,"[ATNF,TIMED,PUB_LATMSP,EDOTD215]",*,N,R,mbr,"(53042.106955108097765,58232.722916797606459)","[ATNF,LATDetected,4FGL,Radio,GalaMSPs,Polar,CENBGTimed]",AO-430Plane,1986,0.85,0.16,rsc+21,1.2,"(0.35,0.35)","dcl+16,rsc+21",P,0.767,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4FGL J1857.2+0941,0.3679807999757365,LogParabola,55.420448303222656,6.6645307540893555,1171.202392578125,2.2854292392730713,*,*,7.38982226106133e-12,1.8117471498740878e-12,*,*,*,*,*,*,1273233892405725414566363943403520,"(3.1215607009171335e+32,3.1215607009171335e+32)","(6.344064706952139e+32,8.510330704447986e+32)",0.27871280684785055,"(0.06833143147443958,0.06833143147443958)","(0.13887252702314776,0.18629241429934446)"
224,J1858-2216,J1858-2216,18:58:17.86970314,4.166666666666667e-09,-22:16:55.02972263,2.777777777777778e-08,284.57445709641667,-22.281952700730553,13.580945284378245,-11.3930968644539,419.46081730895014,-6.798651597834273e-16,0.00238,3.87e-21,3.503710708199153e-21,"(1.1555301493200512e-22,1.1609740592428612e-22)",1.1258328627083793e+34,10260230229250254610043058868191232,"(3.383842547593615e+32,3.399784437152196e+32)",0.9053516041858276,6.92,0.39,-999,-999,6.92,0.38999999999999996,Y,*,LAT,9743141319.761711,97108481.93131186,66308.77631162097,9954233783546832,"(4875543077655592.0,1.7696415615194372e+16)",26.631,0.002,san16,0.057,sbm+22,"[ATNF,NEWMSP,PTC,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1858.3-2216[aab+22],Y,RUP,mbr,"(54682,58194)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,PTC,PTC_LAT,CENBGTimed]",GBT-Fermi,2010,*,0,*,0.921,"(0.36840000000000006,0.36840000000000006)","san16,ymw17",DM,0.921,2,0.747839,"(0.006457,0.00641)",0.305648,"(0.014276,0.013905)",0.74784,"(0.006193,0.006142)",-1.0457606525245053,-0.6613841316948711,*,*,*,*,N,N,"( 0.380, 0.360, 0.140)","(7.3, 6.5, 236.3, 498.6, 199.9, 1.6, 958.0)",11.4,4FGL J1858.3-2216,0.054775373367661175,PLSuperExpCutoff4,1088.8572998046875,32.692909240722656,1435.1806640625,0.3340999186038971,0.3788835108280182,0.38022467494010925,1.1429187457556722e-11,7.217837438844299e-13,0.09688344597816467,0.9396578073501587,1813.28662109375,123.94742584228516,1.0687296390533447,0.1563677042722702,1159968837111483264278044728098816,"(7.325513324099222e+31,7.325513324099222e+31)","(7.423800557513493e+32,1.1135700836270238e+33)",0.1030320641308146,"(0.006506750306147996,0.006506750306147996)","(0.06594052104372135,0.098910781565582)"
225,J1858-5422,J1858-5422,18:58:7.8,0.1,-54:22:16.0,0.1,284.53249999999997,-54.37111111111111,342.06589226932476,-22.691130760832195,424.54,0.0,0.00236,0.0,<5.0623e-23,"(9.56901456498008e-24,1.4393752685436793e-23)",0.0,<nan,"(*,*)",<-inf,*,0,*,0,*,0,*,*,*,*,*,*,*,*,30.81,0,bar+23,*,*,"[ATNF,NEWMSP,TIMED,PUB_LATMSP]",GRS:4FGL_J1858.3-5424[aab+22],N,RU,mbr,"(54681.0,59774.0)","[ATNF,LATDetected,4FGL,GalaMSPs,Distances,CENBGTimed]",MK-TRAPUM-Fermi,2020,*,0,*,1.2100000381469727,"(0.4840000152587891,0.4840000152587891)",ymw17,DM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4FGL J1858.3-5424,0.7237962872564191,LogParabola,353.0429992675781,18.341455459594727,1088.1397705078125,0.843390166759491,*,*,4.253910591833776e-12,4.5266183379757963e-13,*,*,*,*,*,*,745196542725258116619842871099392,"(7.9296926037229875e+31,7.9296926037229875e+31)","(4.769257873441652e+32,7.15388681016248e+32)",*,*,*
226,J1901-0125,J1901-0125,19:01:33.7257306,1.1583333333333332e-06,-01:25:29.28808,3.1333333333333335e-06,285.3905238775,-1.4248022444444446,32.817229408349235,-2.902030516880186,357.9911739958144,-4.583037476851701e-15,0.0027900001,3.5760927111732786e-20,>3.3848e-20,"(7.197573399385148e-22,7.244690773970237e-22)",6.477172523355254e+34,>6.1308e+34,"(*,*)",>0.947,-1.92,0.87,-5.45,2.54,5.778312902569399,2.4130602660178893,N,*,LAT,1236028427.3035355,319609513.533642,135472.69208901952,3636292937793881.5,"(1781041438919452.0,6464520778300234.0)",70.4,0,wvumsp21,2.5,Frail+2016,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1901.4-0126[aab+22],N,GU,mr,"(54744.011926797829801,58001.027043216206948)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,CENBGTimed]",LAT-Fermi,2016,*,0,*,2.36,"(0.944,0.944)","wvumsp21,ymw17",DM,2.36,3,0.866424,"(0.006961,0.006131)",0.37765,"(0.007844,0.007914)",0.866585,"(0.005984,0.004751)",-1.3878306843268524,-1.2447120451140048,*,*,*,*,N,N,"( 0.480, 0.330, 0.120)","(0.5, 23.3, 145.1, 382.3, 207.3, 8.3, 768.5)",11.4,4FGL J1901.4-0126,0.6623184127010352,PLSuperExpCutoff4,721.5407104492188,26.509418487548828,1390.8502197265625,0.6458346247673035,*,*,1.9458911912351162e-11,1.714575747005509e-12,*,*,1140.25732421875,249.7674102783203,0.6178877353668213,0.12381261587142944,12967440491164181733268108777357312,"(1.1425951804003456e+33,1.1425951804003456e+33)","(8.299161914345077e+33,1.2448742871517613e+34)",0.20020217841050944,"(0.01764033884044928,0.01764033884044928)","(0.12812939418272604,0.19219409127408904)"
227,J1902-5105,J1902-5105,19:02:02.84826029,0,-51:05:56.97575261,2.7777777777777777e-10,285.51186775120834,-51.09915993128056,345.65009244708784,-22.378625337624783,573.9210449667328,-3.0302679199947184e-15,0.00174,9e-21,8.582970105730252e-21,"(1.8615351440079235e-22,1.8673766006176288e-22)",6.865827929178777e+34,64320526656623953996759293327572992,"(1.3950289862068292e+33,1.3994065566859247e+33)",0.9536633450811391,-3.51,0.26,-7.15,0.58,7.965086314661003,0.5331050168372937,Y,ckr+15,LAT,3062948880.439375,126621974.88497244,221261.60454760067,7705570333861643,"(3774156898217947.0,1.369879170464292e+16)",36.2505,0.0003,sbm+22,1.01,sbm+22,"[ATNF,NEWMSP,PTC,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1902.0-5105[aab+22],Y,RUP,mbr,"(54682,58194)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,PTC,PTC_LAT,CENBGTimed]",PKS-Fermi,2009,*,0,*,1.645,"(0.658,0.658)","sbm+22,ymw17",DM,1.645,3,0.015287,"(0.003897,0.003966)",0.645436,"(0.004367,0.004053)",0.01528,"(0.00348,0.003566)",-0.9823022243327446,-1.2877661718769033,*,*,*,*,N,N,"( 0.725, 0.275, 0.175)","(24.8, 278.1, 969.5, 638.0, 187.1, 33.7, 2012.6)",11.4,4FGL J1902.0-5105,0.4279108350693447,PLSuperExpCutoff4,2398.16259765625,48.741737365722656,1091.4757080078125,3.6737849712371826,-0.0604487769305706,0.2354201078414917,2.35205327436816e-11,9.952441431745895e-13,0.8776504993438721,0.4663639962673187,552.1886596679688,118.42608642578125,0.37245261669158936,0.046167705208063126,7615363963648389812548850103091200,"(3.222353194784629e+32,3.222353194784629e+32)","(4.873832936734969e+33,7.310749405102453e+33)",0.11091690677659126,"(0.00469332064249687,0.00469332064249687)","(0.07098682033701839,0.10648023050552759)"
228,J1903-7051,J1903-7051,19:03:38.78952842,0,-70:51:43.45713066,8.333333333333334e-10,285.9116230350833,-70.86207142518333,324.3910327846558,-26.507700399833162,277.9400624336643,-8.017610956912659e-16,0.0035999999,1.0378693278513801e-20,7.917898186827291e-21,"(1.2447437184225227e-21,1.2446971868573381e-21)",8.797430941191556e+33,6699805324442615632388134726008832,"(1.0532518094420433e+33,1.0532124363128588e+33)",0.7628993336973449,-8.8,1.6,-16,2,18.3,2,Y,ckr+15,*,5495317899.615454,195585109.26685223,38589.84555520472,8629828638177911,"(4226854843189181.0,1.5341917578982948e+16)",19.6612,0.0002,sbm+22,0.95999998,sbm+22,"[ATNF,NEWMSP,PTC,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1903.4-7053[aab+22],N,RUP,mbr,"(54683,58194)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,PTC,CENBGTimed]",PKS-Fermi,2012,*,0,*,0.93,"(0.37200000000000005,0.37200000000000005)","sbm+22,ymw17",DM,0.93,1,0.530899,"(0.010097,0.011953)",*,"(0.0,0.0)",0.530883,"(0.009963,0.011858)",-0.7962491408801196,*,*,*,*,*,N,N,"( 0.340, 0.260, 0.190)","(1.2, 2.6, 83.8, 431.3, 256.0, 16.5, 791.3)",11.4,4FGL J1903.4-7053,0.922263385111163,PLSuperExpCutoff4,795.8048706054688,27.869665145874023,1691.595947265625,0.462654173374176,*,*,5.279460028873029e-12,3.838777982555913e-13,*,*,2574.871337890625,206.59732055664062,0.9224130511283875,0.16407176852226257,546345171093343010117693749592064,"(3.972561213076491e+31,3.972561213076491e+31)","(3.496609094997396e+32,5.2449136424960914e+32)",0.06210280873422168,"(0.004515592381039405,0.004515592381039405)","(0.03974579758990188,0.059618696384852794)"
229,J1906+0722,J1906+0722,19:06:31.1810,*,07:22:55.9783,*,286.62992083333336,7.382216194444444,41.21645874528831,0.031433620640815695,8.96650733691034,-2.8833164909119e-12,0.11152614528998733,3.5862924302614946e-14,3.5862924302614946e-14,*,1.0206465238960413e+36,*,*,*,*,0,*,0,*,0,*,*,*,49267.894422380705,2023598736672.8958,13428.856830652396,>2.257792e+14,*,*,0,*,<0.021,Wu_thesis,"[ATNF,DMM,DistLim,TIMED,PUB_LATG,EDOT36]",GRS:4FGL_J1906.4+0723[aab+22],N,GU,q,"(54681.,58046.)","[ATNF,LATDetected,4FGL,delDel,Radio,Distances,CENBGTimed]",*,*,*,0,*,<18.870001,"(0,0)",125,DMM,*,2,*,"(0.0,0.0)",0.222088,"(0.022728,0.018913)",0.951484,"(0.021085,0.016443)",-1.0149599574486838,-0.9089720484717211,*,*,*,*,N,N,"( 0.370, 0.330, 0.300)","(3.3, 44.8, 319.2, 586.4, 352.9, 26.6, 1305.9)",9.1,4FGL J1906.4+0723,0.8888272274447164,PLSuperExpCutoff4,720.8945922851562,26.49728012084961,3176.744140625,0,*,*,8.586562710855006e-11,8.006195532928029e-12,*,*,577.6889038085938,224.95082092285156,0.6320100426673889,0.08898986876010895,<3.658263e+36,*,*,<3.584260e+00,*,*
